0.000000,61
0.000000,61
0.000000,61
0.000000,61
0.000000,61
0.000000,61
0.000000,61
0.000000,61
0.000000,61
0.000000,61
0.000000,61
1.000000,61
1.000000,61
2.000000,60
2.000000,61
3.000000,60
4.000000,60
5.000000,60
6.000000,60
6.000000,60
7.000000,60
8.000000,60
9.000000,59
10.000000,60
12.000000,59
13.000000,59
14.000000,59
16.000000,59
16.000000,58
17.000000,57
18.000000,57
18.000000,56
19.000000,55
20.000000,54
20.000000,53
21.000000,52
22.000000,51
22.000000,50
23.000000,49
23.000000,47
24.000000,44
24.000000,43
25.000000,41
26.000000,38
27.000000,34
28.000000,31
29.000000,28
30.000000,24
31.000000,20
31.000000,16
32.000000,14
33.000000,12
34.000000,10
35.000000,8
36.000000,7
37.000000,7
38.000000,7
38.000000,7
38.000000,7
39.000000,7
40.000000,7
41.000000,7
41.000000,8
42.000000,9
43.000000,10
43.000000,11
44.000000,12
45.000000,13
45.000000,15
46.000000,17
46.000000,18
47.000000,19
48.000000,21
48.000000,23
49.000000,25
50.000000,27
50.000000,28
51.000000,31
52.000000,33
53.000000,34
54.000000,35
55.000000,34
56.000000,34
57.000000,33
57.000000,33
58.000000,32
59.000000,31
60.000000,29
60.000000,28
61.000000,27
62.000000,26
62.000000,26
63.000000,26
64.000000,27
65.000000,27
66.000000,28
66.000000,29
67.000000,31
68.000000,32
68.000000,32
69.000000,33
70.000000,34
70.000000,34
71.000000,34
72.000000,34
72.000000,34
73.000000,33
74.000000,33
74.000000,32
75.000000,30
76.000000,29
77.000000,28
78.000000,27
78.000000,27
79.000000,27
80.000000,27
81.000000,28
82.000000,29
82.000000,31
83.000000,33
84.000000,35
84.000000,38
85.000000,41
86.000000,44
87.000000,46
88.000000,48
88.000000,51
89.000000,54
90.000000,55
90.000000,56
91.000000,56
92.000000,57
93.000000,57
93.000000,57
94.000000,57
95.000000,57
95.000000,57
96.000000,57
96.000000,57
96.000000,57
96.000000,56
96.000000,56
96.000000,55
97.000000,53
99.000000,50
100.000000,47
102.000000,42
103.000000,39
104.000000,34
105.000000,30
106.000000,27
107.000000,24
108.000000,21
108.000000,18
109.000000,16
110.000000,14
111.000000,12
111.000000,10
112.000000,9
112.000000,8
113.000000,7
114.000000,7
114.000000,7
114.000000,7
115.000000,7
116.000000,7
116.000000,7
116.000000,7
116.000000,7
117.000000,7
118.000000,7
120.000000,9
121.000000,11
123.000000,14
124.000000,18
125.000000,21
126.000000,24
127.000000,27
128.000000,29
128.000000,31
129.000000,33
130.000000,34
131.000000,35
131.000000,36
132.000000,36
133.000000,36
134.000000,35
134.000000,35
135.000000,34
136.000000,32
136.000000,30
137.000000,30
138.000000,29
138.000000,28
138.000000,27
139.000000,27
140.000000,27
140.000000,27
141.000000,28
142.000000,29
143.000000,30
144.000000,33
145.000000,37
146.000000,41
147.000000,45
148.000000,48
148.000000,50
149.000000,52
150.000000,55
151.000000,56
151.000000,57
152.000000,58
153.000000,59
154.000000,59
154.000000,59
155.000000,59
156.000000,59
156.000000,60
157.000000,60
158.000000,60
158.000000,60
159.000000,59
160.000000,60
160.000000,60
161.000000,60
161.000000,60
161.000000,60
161.000000,60
161.000000,60
162.000000,60
162.000000,59
164.000000,59
165.000000,60
166.000000,59
167.000000,59
168.000000,59
169.000000,59
170.000000,59
172.000000,59
173.000000,59
174.000000,59
