0.000000,76
0.000000,77
0.000000,76
0.000000,76
0.000000,75
0.000000,76
0.000000,76
0.000000,76
1.000000,76
3.000000,75
5.000000,75
7.000000,75
8.000000,75
9.000000,75
9.000000,75
9.000000,75
9.000000,75
10.000000,75
12.000000,75
15.000000,75
17.000000,75
18.000000,75
20.000000,75
20.000000,75
22.000000,74
23.000000,73
23.000000,71
24.000000,70
25.000000,64
27.000000,59
28.000000,53
30.000000,47
31.000000,43
32.000000,39
34.000000,36
35.000000,35
36.000000,36
38.000000,38
39.000000,40
40.000000,39
42.000000,36
43.000000,30
44.000000,21
46.000000,14
47.000000,11
48.000000,10
50.000000,11
51.000000,14
52.000000,17
54.000000,22
55.000000,27
56.000000,33
58.000000,40
58.000000,46
60.000000,54
61.000000,60
62.000000,65
64.000000,69
65.000000,67
66.000000,64
68.000000,60
69.000000,55
71.000000,51
72.000000,46
73.000000,45
73.000000,42
74.000000,41
75.000000,40
76.000000,36
78.000000,35
80.000000,35
82.000000,37
83.000000,36
85.000000,33
86.000000,27
87.000000,21
88.000000,15
90.000000,11
91.000000,9
92.000000,9
93.000000,12
94.000000,15
96.000000,18
96.000000,22
98.000000,26
98.000000,29
99.000000,30
100.000000,33
102.000000,35
103.000000,38
105.000000,40
106.000000,40
108.000000,38
110.000000,38
111.000000,40
112.000000,43
113.000000,45
113.000000,48
114.000000,52
116.000000,54
117.000000,58
118.000000,62
119.000000,64
120.000000,65
121.000000,65
122.000000,65
124.000000,65
125.000000,65
126.000000,65
127.000000,65
128.000000,65
130.000000,65
131.000000,65
132.000000,65
134.000000,66
135.000000,66
136.000000,66
138.000000,66
139.000000,66
140.000000,67
142.000000,67
143.000000,67
144.000000,67
145.000000,68
146.000000,69
147.000000,69
148.000000,69
148.000000,70
150.000000,70
151.000000,70
153.000000,70
154.000000,70
156.000000,71
157.000000,70
159.000000,68
160.000000,65
162.000000,59
163.000000,54
164.000000,47
166.000000,41
167.000000,34
168.000000,28
170.000000,23
171.000000,19
172.000000,15
174.000000,14
175.000000,14
177.000000,14
178.000000,14
180.000000,14
181.000000,14
182.000000,14
184.000000,14
185.000000,14
187.000000,13
188.000000,13
189.000000,14
190.000000,14
192.000000,14
193.000000,13
194.000000,13
196.000000,13
197.000000,13
198.000000,13
199.000000,13
200.000000,13
201.000000,13
202.000000,13
203.000000,13
204.000000,13
206.000000,13
207.000000,13
208.000000,13
210.000000,13
211.000000,13
212.000000,13
214.000000,13
215.000000,13
216.000000,13
218.000000,13
219.000000,13
220.000000,13
222.000000,13
223.000000,13
224.000000,13
