0.000000,61
0.000000,61
0.000000,61
0.000000,61
0.000000,61
0.000000,61
1.000000,61
1.000000,61
1.000000,62
1.000000,61
2.000000,61
4.000000,61
6.000000,61
8.000000,61
9.000000,61
9.000000,61
9.000000,61
9.000000,61
10.000000,61
12.000000,61
14.000000,60
17.000000,60
19.000000,60
20.000000,60
21.000000,59
22.000000,59
23.000000,59
24.000000,59
25.000000,58
27.000000,58
28.000000,58
29.000000,58
30.000000,58
31.000000,57
33.000000,57
34.000000,56
35.000000,55
36.000000,53
37.000000,51
38.000000,49
39.000000,46
40.000000,43
41.000000,40
43.000000,35
44.000000,33
45.000000,30
47.000000,29
48.000000,29
49.000000,31
51.000000,33
52.000000,37
53.000000,41
55.000000,45
56.000000,49
57.000000,52
59.000000,55
60.000000,56
61.000000,56
62.000000,56
63.000000,54
64.000000,53
65.000000,50
67.000000,46
68.000000,42
70.000000,37
71.000000,32
73.000000,26
74.000000,20
75.000000,16
77.000000,13
78.000000,9
79.000000,8
81.000000,7
82.000000,7
83.000000,8
85.000000,10
86.000000,11
87.000000,14
88.000000,16
89.000000,21
91.000000,23
92.000000,26
93.000000,29
94.000000,31
96.000000,32
97.000000,33
98.000000,33
99.000000,33
101.000000,32
102.000000,30
103.000000,29
105.000000,28
106.000000,28
107.000000,29
109.000000,30
109.000000,31
111.000000,32
112.000000,33
113.000000,33
114.000000,33
115.000000,33
116.000000,32
118.000000,30
119.000000,29
121.000000,29
122.000000,29
123.000000,30
125.000000,31
126.000000,33
127.000000,34
128.000000,33
130.000000,32
131.000000,30
132.000000,28
133.000000,24
134.000000,20
135.000000,16
136.000000,13
137.000000,11
139.000000,8
140.000000,7
141.000000,7
143.000000,8
144.000000,10
146.000000,12
147.000000,16
149.000000,20
150.000000,25
151.000000,30
152.000000,35
154.000000,40
155.000000,44
157.000000,48
157.000000,52
159.000000,55
159.000000,58
161.000000,59
162.000000,60
163.000000,59
165.000000,59
166.000000,60
168.000000,60
169.000000,60
170.000000,60
172.000000,60
173.000000,60
174.000000,60
